"umap_1","umap_2","cell_types","cellID"
-11.2957525567986,0.0430485527914994,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2177"
0.121198978936636,4.18697719983282,"Cardiomyocytes","sample_2d_r1_s1-cell_2181"
-3.28245380687494,-10.7810983140069,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2186"
-2.68683198261041,-2.03081245013056,"Pericytes","sample_2d_r1_s1-cell_2188"
-1.48354414272088,5.96589713505926,"Cardiomyocytes","sample_2d_r1_s1-cell_2191"
1.36992904377204,-0.574417896946049,"Endothelial cells","sample_2d_r1_s1-cell_2192"
-3.13636496829767,-10.8803491074639,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2197"
-0.855339439389891,-5.33837313242731,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2199"
-13.6115818338372,-0.0777279216843612,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2200"
-13.9209032373406,-0.675325818737126,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2201"
-1.35305479335565,-8.56440157481012,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2202"
9.71190258693915,-2.96612901278315,"Lymphoid cells","sample_2d_r1_s1-cell_2204"
-2.41719654369134,-9.70916647501764,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2206"
-0.516632111547178,-10.7685260254937,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2210"
-2.60324075984735,-9.34170431681452,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2211"
-12.7422247247674,1.50951378754797,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2214"
1.83917853069525,-3.30490750857172,"Endothelial cells","sample_2d_r1_s1-cell_2215"
10.5044402761481,-5.60039228983698,"Myeloid cells","sample_2d_r1_s1-cell_2219"
1.55794271660071,-0.167409010608769,"Endothelial cells","sample_2d_r1_s1-cell_2224"
-1.27801540660638,7.10540919713201,"Cardiomyocytes","sample_2d_r1_s1-cell_2226"
9.94781204891425,-3.55220765658197,"Lymphoid cells","sample_2d_r1_s1-cell_2227"
-1.02715090083856,-9.8491029221612,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2229"
-12.1664924936273,0.992924205581569,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2231"
-1.36426332759637,5.47667365483465,"Cardiomyocytes","sample_2d_r1_s1-cell_2233"
-2.67119243907709,-0.639466114719487,"Pericytes","sample_2d_r1_s1-cell_2235"
-14.1380462961175,-0.837087579448796,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2241"
1.54029723835211,-3.95825476237116,"Endothelial cells","sample_2d_r1_s1-cell_2242"
-13.8326092081048,-0.406592138488866,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2250"
-3.56348279285211,4.98071818761053,"Cardiomyocytes","sample_2d_r1_s1-cell_2253"
2.33521601391059,-1.42666406222162,"Endothelial cells","sample_2d_r1_s1-cell_2263"
-0.368560315845198,-3.09726876803217,"Endothelial cells","sample_2d_r1_s1-cell_2264"
9.10303112697821,-5.64854569025812,"Myeloid cells","sample_2d_r1_s1-cell_2266"
-12.6865978555657,-1.08666009493647,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2272"
9.54525849056464,-3.35419911928949,"Myeloid cells","sample_2d_r1_s1-cell_2274"
-1.3995162563302,-7.49933809824762,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2279"
1.2664686126731,-7.79535479136286,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2280"
-1.15776863860864,-10.0857715088922,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2282"
10.1558389349006,-6.65423101969538,"Myeloid cells","sample_2d_r1_s1-cell_2284"
-3.1385801153161,-10.8725194413262,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2286"
-12.9884691553094,0.748991630594158,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2287"
2.54623099994879,-5.76632065363703,"Myeloid cells","sample_2d_r1_s1-cell_2292"
1.9776535911582,-2.86147327013788,"Myeloid cells","sample_2d_r1_s1-cell_2293"
-0.492986054895109,-9.51979059763727,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2295"
2.67921921444159,-1.15491098948298,"Endothelial cells","sample_2d_r1_s1-cell_2296"
-12.6677036600091,-1.10378343649683,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2297"
2.72847553920966,-6.07530064173517,"Myeloid cells","sample_2d_r1_s1-cell_2298"
-12.9764213876702,0.712599657098674,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2300"
-1.54956177043695,8.27108865193548,"Cardiomyocytes","sample_2d_r1_s1-cell_2301"
-12.6471662836053,-0.964779563625432,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2303"
10.2732753438972,-6.22284407206354,"Myeloid cells","sample_2d_r1_s1-cell_2304"
1.48052307796698,-0.867104478557683,"Endothelial cells","sample_2d_r1_s1-cell_2308"
6.7289805097602,-6.80675549097834,"Myeloid cells","sample_2d_r1_s1-cell_2313"
-2.41906741428155,-1.55516380854425,"Pericytes","sample_2d_r1_s1-cell_2314"
7.06263491344672,0.0366140823763841,"Endothelial cells","sample_2d_r1_s1-cell_2315"
2.05028900337439,-0.46029914208231,"Endothelial cells","sample_2d_r1_s1-cell_2316"
10.3038568182014,-6.4748091179925,"Myeloid cells","sample_2d_r1_s1-cell_2326"
-0.305384786603636,-9.21956057139215,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2329"
2.60702702236395,-5.46327156611261,"Myeloid cells","sample_2d_r1_s1-cell_2330"
10.4888839406989,-5.00980324335871,"Myeloid cells","sample_2d_r1_s1-cell_2334"
2.58278986644965,-1.66712088175592,"Endothelial cells","sample_2d_r1_s1-cell_2337"
0.47846883368712,-3.99299521036921,"Endothelial cells","sample_2d_r1_s1-cell_2338"
-5.21128085422296,4.92861228398504,"Cardiomyocytes","sample_2d_r1_s1-cell_2339"
-12.9339857416131,-1.18212694712458,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2340"
1.71590766144019,-0.881411619861699,"Endothelial cells","sample_2d_r1_s1-cell_2341"
-1.41333237457055,-10.1545600373345,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2342"
10.6545753164313,-5.06998581476984,"Myeloid cells","sample_2d_r1_s1-cell_2346"
0.610889522554689,-3.69047493525324,"Endothelial cells","sample_2d_r1_s1-cell_2350"
-0.375123502490706,-11.6873444993096,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2351"
9.08827397060614,-6.04710049219904,"Myeloid cells","sample_2d_r1_s1-cell_2352"
9.50045487117987,-4.72065014429865,"Myeloid cells","sample_2d_r1_s1-cell_2355"
2.40033361149054,-5.22544903345881,"Myeloid cells","sample_2d_r1_s1-cell_2356"
-0.625820370195097,-6.17658323832331,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2357"
-1.20255795287866,5.81813149861517,"Cardiomyocytes","sample_2d_r1_s1-cell_2360"
-2.54294255542535,5.42511229924383,"Cardiomyocytes","sample_2d_r1_s1-cell_2364"
7.05850741100531,0.042123846332454,"Endothelial cells","sample_2d_r1_s1-cell_2365"
6.96291920376044,-4.92034477778254,"Myeloid cells","sample_2d_r1_s1-cell_2367"
-2.91170028018732,3.47251420430365,"Cardiomyocytes","sample_2d_r1_s1-cell_2368"
-1.67881575393457,-9.12461657114801,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2369"
-4.46428826617975,3.8977494757575,"Cardiomyocytes","sample_2d_r1_s1-cell_2374"
-0.0123677568413679,-8.9296464402276,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2375"
6.90846821499091,-4.93739409037409,"Myeloid cells","sample_2d_r1_s1-cell_2377"
1.173949567797,-0.525237091262913,"Endothelial cells","sample_2d_r1_s1-cell_2385"
0.68280216884833,-3.74723047800837,"Endothelial cells","sample_2d_r1_s1-cell_2390"
6.88518473339301,-0.136446126182652,"Endothelial cells","sample_2d_r1_s1-cell_2399"
-12.2280569391229,0.89424671940031,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2400"
-12.0325107889153,1.29080849103155,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2401"
6.64108654690009,-5.10170073099909,"Myeloid cells","sample_2d_r1_s1-cell_2403"
9.5993098897956,-5.7417563874322,"Myeloid cells","sample_2d_r1_s1-cell_2405"
-1.94155076312799,-6.13279623575983,"Endothelial cells","sample_2d_r1_s1-cell_2409"
5.83934876156073,-6.73237700053034,"Myeloid cells","sample_2d_r1_s1-cell_2411"
-0.232910217521376,-11.3525523621636,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2412"
-2.31228855418939,-2.53667230196772,"Pericytes","sample_2d_r1_s1-cell_2415"
-0.834072144506163,-9.00340361185846,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2425"
-2.76446440982599,-10.8658656556207,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2426"
-1.90320447253961,-10.5522222001153,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2430"
7.14756676388007,-5.76846355982599,"Myeloid cells","sample_2d_r1_s1-cell_2431"
4.44447800350409,-7.27343792506037,"Myeloid cells","sample_2d_r1_s1-cell_2432"
6.94498774242621,-4.90770048685846,"Myeloid cells","sample_2d_r1_s1-cell_2433"
-12.7578277902581,1.22684299163046,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2437"
0.564177898886019,-3.57344979830561,"Endothelial cells","sample_2d_r1_s1-cell_2439"
2.26801344585639,-5.5635804612237,"Myeloid cells","sample_2d_r1_s1-cell_2441"
-2.5377455072381,-3.57997960635004,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2446"
-5.2418446855523,6.23970084599676,"Cardiomyocytes","sample_2d_r1_s1-cell_2452"
-4.49328187274713,5.71057324818792,"Cardiomyocytes","sample_2d_r1_s1-cell_2461"
6.26871296596747,-6.46697516032038,"Myeloid cells","sample_2d_r1_s1-cell_2462"
2.14223000240546,-5.24734396525202,"Myeloid cells","sample_2d_r1_s1-cell_2464"
-2.21363404559869,-10.8625544983941,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2466"
-3.25619176196832,-10.75038809367,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2469"
0.823060659887606,-6.68933672495661,"Myeloid cells","sample_2d_r1_s1-cell_2473"
2.03685042095404,-4.96116156168757,"Myeloid cells","sample_2d_r1_s1-cell_2476"
-2.85364464092035,-10.6726312119561,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2480"
-11.6205978708245,0.668968669692897,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2485"
1.76278230381232,-3.84553284235773,"Myeloid cells","sample_2d_r1_s1-cell_2487"
0.113256813455709,-7.49003262110529,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2488"
-2.32693031596918,-3.90262264796076,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2491"
-13.2449703531243,0.400725687011056,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2492"
0.791793851377779,-3.87337154932795,"Endothelial cells","sample_2d_r1_s1-cell_2493"
-2.7875788526513,-10.4416369874078,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2500"
1.67286261749487,-2.31268853731928,"Endothelial cells","sample_2d_r1_s1-cell_2501"
-11.3855896310784,1.75510483197393,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2506"
-1.37346187400598,-9.05327314921198,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2509"
-12.765235932348,-0.907954164226628,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2511"
2.25324150753241,-5.45823902674494,"Myeloid cells","sample_2d_r1_s1-cell_2515"
-0.385673912046141,-0.694594808300114,"Endocardial cells","sample_2d_r1_s1-cell_2516"
0.884495048048311,-1.30286628790674,"Endothelial cells","sample_2d_r1_s1-cell_2521"
-1.72219506072778,9.0289602797431,"Cardiomyocytes","sample_2d_r1_s1-cell_2526"
2.39115568828803,-1.34981603213129,"Endothelial cells","sample_2d_r1_s1-cell_2528"
1.43793317508917,4.45694499425116,"Cardiomyocytes","sample_2d_r1_s1-cell_2530"
-3.20105984973688,8.41259007863226,"Cardiomyocytes","sample_2d_r1_s1-cell_2532"
1.17610773277503,-7.98616118021784,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2539"
-12.856258423803,1.48203044346991,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2540"
0.608138678791338,-3.53079099245844,"Endothelial cells","sample_2d_r1_s1-cell_2541"
-1.55136421489496,-6.30511040278254,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2548"
-1.52695718574304,-8.80284208842096,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2549"
1.59616371822577,-1.81480235644159,"Endothelial cells","sample_2d_r1_s1-cell_2556"
-4.92331031131524,4.41234307698431,"Cardiomyocytes","sample_2d_r1_s1-cell_2559"
0.0763212127707537,3.5770514529151,"Cardiomyocytes","sample_2d_r1_s1-cell_2560"
1.12952288818579,-4.11954063959894,"Endothelial cells","sample_2d_r1_s1-cell_2563"
-3.35095527934808,4.9787083189887,"Cardiomyocytes","sample_2d_r1_s1-cell_2565"
-1.6134450750329,-6.76560444422541,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2574"
6.80981251430731,-1.27647060938654,"Myeloid cells","sample_2d_r1_s1-cell_2579"
-2.70208433437128,-9.33245749064264,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2580"
1.02945461702567,-1.12184161730585,"Endothelial cells","sample_2d_r1_s1-cell_2581"
3.26954290104132,-9.54952902384577,"Myeloid cells","sample_2d_r1_s1-cell_2584"
-1.24955359267969,-8.97852510996637,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2585"
5.11868759823065,-1.79267639704523,"Endothelial cells","sample_2d_r1_s1-cell_2589"
-1.74410334396142,-8.29841799326715,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2592"
-1.87152913379449,5.50397735051336,"Cardiomyocytes","sample_2d_r1_s1-cell_2594"
1.29077574444037,-2.96538610049067,"Endothelial cells","sample_2d_r1_s1-cell_2596"
-1.36371794509668,-9.60185522623835,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2597"
0.0372412262580927,-9.7223710496026,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2598"
-5.17555430698175,4.35863023213568,"Cardiomyocytes","sample_2d_r1_s1-cell_2602"
-0.972238810537047,-4.36581415720759,"Cardiomyocytes","sample_2d_r1_s1-cell_2606"
3.52057167721015,-9.20402712412653,"Myeloid cells","sample_2d_r1_s1-cell_2609"
1.28371152115088,-0.856058903415776,"Endothelial cells","sample_2d_r1_s1-cell_2615"
1.48924967479926,-5.55425352640925,"Myeloid cells","sample_2d_r1_s1-cell_2622"
-2.15296772289056,6.39566426686468,"Cardiomyocytes","sample_2d_r1_s1-cell_2623"
6.16797920894843,0.0461974661749833,"Endocardial cells","sample_2d_r1_s1-cell_2625"
-3.98393204974908,6.80369668416204,"Cardiomyocytes","sample_2d_r1_s1-cell_2626"
-3.70879367160577,5.48882871083441,"Cardiomyocytes","sample_2d_r1_s1-cell_2628"
-1.13764372634668,-6.31585020609675,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2631"
1.87239798736792,-2.55268354006586,"Endothelial cells","sample_2d_r1_s1-cell_2632"
0.534904299499803,-4.5004496056634,"Endothelial cells","sample_2d_r1_s1-cell_2635"
-1.67246511745233,-8.69262308665094,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2649"
-1.5639369802453,-6.41243309565363,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2658"
0.942418126585298,4.57814460210028,"Cardiomyocytes","sample_2d_r1_s1-cell_2663"
-3.14296224879999,8.44688134602728,"Cardiomyocytes","sample_2d_r1_s1-cell_2664"
-1.4460809545495,-9.75275320597467,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2666"
-3.28548792171258,7.80730348042669,"Cardiomyocytes","sample_2d_r1_s1-cell_2672"
1.82378944587927,-5.6529416520196,"Myeloid cells","sample_2d_r1_s1-cell_2673"
-5.09328606891412,4.04294686726751,"Cardiomyocytes","sample_2d_r1_s1-cell_2683"
-12.2406273202874,1.67356603554907,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2686"
0.642676798822695,-7.10310310908136,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2688"
0.722688405039125,-6.04479116984186,"Myeloid cells","sample_2d_r1_s1-cell_2689"
2.3424522562049,-4.78810638972101,"Myeloid cells","sample_2d_r1_s1-cell_2694"
-0.45211747455377,-11.3703956086236,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2695"
3.55754491520148,-0.727264948566533,"Endocardial cells","sample_2d_r1_s1-cell_2697"
2.08266541195136,-3.75450510569391,"Myeloid cells","sample_2d_r1_s1-cell_2707"
-5.17323926257867,4.51854520253363,"Cardiomyocytes","sample_2d_r1_s1-cell_2713"
1.38357528877478,-1.59026629515467,"Myeloid cells","sample_2d_r1_s1-cell_2714"
-2.48157003688592,-10.6434964615899,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2722"
-2.15063741969842,2.12037818841162,"Cardiomyocytes","sample_2d_r1_s1-cell_2723"
0.779103605272585,-4.62324614115534,"Endothelial cells","sample_2d_r1_s1-cell_2726"
10.0438689870856,-4.02827448435602,"Myeloid cells","sample_2d_r1_s1-cell_2729"
4.55717131328803,-0.605097599704838,"Endothelial cells","sample_2d_r1_s1-cell_2734"
0.407788275005632,-4.16654057093439,"Endothelial cells","sample_2d_r1_s1-cell_2736"
-1.82758703994531,-9.7428788621026,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2741"
-0.564915152070707,-5.50391907282648,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2745"
-1.16054442691583,5.60486131123724,"Cardiomyocytes","sample_2d_r1_s1-cell_2747"
0.791200129511171,-5.47572559901056,"Myeloid cells","sample_2d_r1_s1-cell_2749"
0.828659145357424,-3.4089686352807,"Endothelial cells","sample_2d_r1_s1-cell_2751"
-2.07517269420404,-6.8545116860467,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2755"
-4.62744525241632,4.63785653523626,"Cardiomyocytes","sample_2d_r1_s1-cell_2756"
-1.69142261314172,-7.35054630823908,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2757"
7.52597090435248,-6.03041071482477,"Myeloid cells","sample_2d_r1_s1-cell_2759"
0.744052736284548,-6.7741026360589,"Myeloid cells","sample_2d_r1_s1-cell_2763"
0.74395927620154,6.18614821843328,"Cardiomyocytes","sample_2d_r1_s1-cell_2764"
-1.34069016742486,-10.1396130997735,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2765"
-1.19480553436059,-10.8913707215386,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2768"
0.650331763746553,4.2566807787818,"Cardiomyocytes","sample_2d_r1_s1-cell_2771"
0.458781717541033,-5.84610266276178,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2776"
0.33905230295878,3.38523631505194,"Cardiomyocytes","sample_2d_r1_s1-cell_2778"
-3.1029310541131,-10.5814628083306,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2789"
7.05415913295966,-5.43789858408747,"Myeloid cells","sample_2d_r1_s1-cell_2795"
2.37715908718329,-0.707361169536687,"Endothelial cells","sample_2d_r1_s1-cell_2798"
0.667048184397036,5.91471534184637,"Cardiomyocytes","sample_2d_r1_s1-cell_2799"
9.6268920583747,-5.92110342570124,"Myeloid cells","sample_2d_r1_s1-cell_2802"
2.80077931118231,-4.9574579674798,"Myeloid cells","sample_2d_r1_s1-cell_2806"
6.22031780910712,-5.41219658442316,"Myeloid cells","sample_2d_r1_s1-cell_2807"
10.4698648138068,-5.59053606577692,"Myeloid cells","sample_2d_r1_s1-cell_2811"
-0.104632051465696,-0.838589139659978,"Endothelial cells","sample_2d_r1_s1-cell_2814"
-3.78994992542047,4.37815933636846,"Cardiomyocytes","sample_2d_r1_s1-cell_2820"
-11.2653904275872,0.398860118905925,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2822"
9.01217266750556,-6.10263914652643,"Myeloid cells","sample_2d_r1_s1-cell_2823"
4.50740954113227,-0.839765973766423,"Endothelial cells","sample_2d_r1_s1-cell_2824"
-1.2335690574624,-8.91839975901422,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2827"
5.50569674206,-1.35652858801661,"Endothelial cells","sample_2d_r1_s1-cell_2830"
1.14078470897894,-6.36744017191706,"Myeloid cells","sample_2d_r1_s1-cell_2835"
4.78120276165228,-7.58562130518732,"Myeloid cells","sample_2d_r1_s1-cell_2837"
2.74138995838385,-0.540182836731053,"Endothelial cells","sample_2d_r1_s1-cell_2838"
6.22908970546942,-5.93829054423151,"Myeloid cells","sample_2d_r1_s1-cell_2839"
-13.3734102563836,-0.160643704612828,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2840"
6.19563099575263,-6.27142805643854,"Myeloid cells","sample_2d_r1_s1-cell_2842"
4.50455996227484,-7.06100506373224,"Myeloid cells","sample_2d_r1_s1-cell_2846"
2.46904083919745,-0.363989539821721,"Endothelial cells","sample_2d_r1_s1-cell_2848"
4.65129753780585,-6.85537619181452,"Myeloid cells","sample_2d_r1_s1-cell_2849"
2.04968043995123,-5.40370554514704,"Myeloid cells","sample_2d_r1_s1-cell_2851"
-12.8719082193353,-1.40436620302973,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2852"
-0.317590178725905,-11.7564181763726,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2853"
2.86627480221015,-5.61344856806574,"Myeloid cells","sample_2d_r1_s1-cell_2863"
4.50560232830268,-0.503131099422551,"Endothelial cells","sample_2d_r1_s1-cell_2864"
0.00463757497292124,-10.204863496502,"Endothelial cells","sample_2d_r1_s1-cell_2865"
-2.19764188098688,-9.99753946848688,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2868"
6.96414467525702,-6.32081217356501,"Myeloid cells","sample_2d_r1_s1-cell_2869"
4.64810320568305,-6.73212666102228,"Myeloid cells","sample_2d_r1_s1-cell_2871"
6.85766264629584,-6.72628779002009,"Myeloid cells","sample_2d_r1_s1-cell_2885"
-10.9241390542962,-0.0853680450516707,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2886"
-1.3866634683587,-9.87225622721491,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2890"
-0.689998360154814,-0.219076522071934,"Endocardial cells","sample_2d_r1_s1-cell_2892"
0.464683411838823,4.11541324071112,"Cardiomyocytes","sample_2d_r1_s1-cell_2896"
-0.737544210431761,-5.46954340525446,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2898"
7.9903626127265,-5.78424686976252,"Myeloid cells","sample_2d_r1_s1-cell_2899"
9.59668347072821,-5.89764542170343,"Myeloid cells","sample_2d_r1_s1-cell_2901"
2.21136686039191,-5.27796597071467,"Myeloid cells","sample_2d_r1_s1-cell_2902"
6.92064377498847,-6.51309771128473,"Myeloid cells","sample_2d_r1_s1-cell_2905"
6.27331158352118,-5.57599777766047,"Myeloid cells","sample_2d_r1_s1-cell_2909"
6.24475857448798,0.259229637305164,"Endothelial cells","sample_2d_r1_s1-cell_2910"
-0.520566971776671,-11.0441913086968,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2912"
9.6945714635871,-2.82941288538752,"Lymphoid cells","sample_2d_r1_s1-cell_2913"
-0.264777125594801,-9.32600397654352,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2916"
6.32632729244452,-0.579242118080235,"Endothelial cells","sample_2d_r1_s1-cell_2917"
-1.71846142577905,-7.473963685711,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2919"
-12.8756838159539,-0.129305906971074,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2920"
-14.1919823007562,-1.0377175290185,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2921"
3.76552077961188,-6.85623783655939,"Myeloid cells","sample_2d_r1_s1-cell_2922"
4.51166722011786,-6.6892055947381,"Myeloid cells","sample_2d_r1_s1-cell_2923"
-13.3809814767816,0.468643195549869,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2924"
2.51747056675177,-0.558197386940098,"Endothelial cells","sample_2d_r1_s1-cell_2925"
5.34392401409369,-6.20243973322687,"Myeloid cells","sample_2d_r1_s1-cell_2928"
-12.4594917612054,1.71922820023718,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2930"
6.26227089596015,-4.84899086542902,"Myeloid cells","sample_2d_r1_s1-cell_2932"
6.9073023481391,-6.00779051371393,"Myeloid cells","sample_2d_r1_s1-cell_2934"
-13.6923122720696,-0.561607487876988,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2935"
-12.9426603631951,0.0535945218008989,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2936"
-1.88872030544061,-10.1989211518365,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2938"
-11.9102411584832,1.75857465676489,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2939"
-14.1256141977288,-1.07180685587702,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2945"
-2.52423861789483,-2.05135411806879,"Pericytes","sample_2d_r1_s1-cell_2947"
9.67670818996649,-2.84102243967829,"Lymphoid cells","sample_2d_r1_s1-cell_2948"
1.11703464222174,-3.02846927233515,"Endothelial cells","sample_2d_r1_s1-cell_2956"
0.850233821394258,-4.18805069514093,"Endothelial cells","sample_2d_r1_s1-cell_2957"
-0.734022171971983,-5.25495237894831,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2960"
-13.3706550912835,-1.01313395090876,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2961"
-14.0375223474481,-0.805916734417058,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2962"
10.4964589757941,-5.30613226481257,"Myeloid cells","sample_2d_r1_s1-cell_2963"
1.32646843624335,-2.95158118792353,"Endothelial cells","sample_2d_r1_s1-cell_2964"
-0.30543077158708,-11.8270377595025,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2965"
-1.2988139705636,-9.06417555399713,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2967"
7.14515206051093,0.100985250989818,"Endothelial cells","sample_2d_r1_s1-cell_2970"
7.12699362468939,-5.75874991007624,"Myeloid cells","sample_2d_r1_s1-cell_2972"
-14.1740007715203,-1.10060436316309,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2973"
2.52045652103644,-1.4970452267724,"Endothelial cells","sample_2d_r1_s1-cell_2976"
-1.86417272853631,-10.1153611619073,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2977"
0.834054557802492,-3.20955271311579,"Endothelial cells","sample_2d_r1_s1-cell_2978"
-12.5849695520379,0.865123740951442,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2979"
2.32563635540228,-5.78417582102594,"Myeloid cells","sample_2d_r1_s1-cell_2980"
4.25083586406928,-9.31898016520319,"Myeloid cells","sample_2d_r1_s1-cell_2982"
4.54818913173895,-7.25391144343195,"Myeloid cells","sample_2d_r1_s1-cell_2986"
2.29529496860724,-5.14407105036554,"Myeloid cells","sample_2d_r1_s1-cell_2989"
-13.7280102090814,-0.472723372657872,"Cardiomyocytes Nppa+","sample_2d_r1_s1-cell_2990"
9.88640686702948,-5.84924072809992,"Myeloid cells","sample_2d_r1_s1-cell_2992"
4.60210224819403,-6.70545763560114,"Myeloid cells","sample_2d_r1_s1-cell_2994"
-1.28264430331964,-8.84749598093805,"Cardiac fibroblasts","sample_2d_r1_s1-cell_2996"
2.93979403209906,-7.10456604548273,"Myeloid cells","sample_2d_r1_s1-cell_2998"
2.36910316181403,-5.1749495942193,"Myeloid cells","sample_2d_r1_s1-cell_3000"
