"cellID","X_centroid","Y_centroid","anno_cell_type_lvl2"
"sample_2d_r2_s1-cell_10610",9858.86419320966,1301.83014485391,"Endothelial cells"
"sample_2d_r2_s1-cell_10611",7379.06973595125,1270.64591686289,"Myeloid cells"
"sample_2d_r2_s1-cell_10612",8090.69091730682,1259.1721697613,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10613",3810.18761726079,1270.30206694908,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10614",5351.24755468611,1263.01340463045,"Myeloid cells"
"sample_2d_r2_s1-cell_10615",5700.67307263566,1185.89143896289,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10616",6195.0989063243,1295.88029389013,"Endothelial cells"
"sample_2d_r2_s1-cell_10617",8416.7183833116,1283.03638182808,"Myeloid cells"
"sample_2d_r2_s1-cell_10618",6656.2019525802,1266.97219289076,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10619",6415.81245538901,1243.38886403719,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10620",8161.28217821782,1255.5213783316,"Endothelial cells"
"sample_2d_r2_s1-cell_10621",8363.29318916232,1171.30492476616,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10622",10211.9813975449,1196.61744294245,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10623",4545.84689766317,1291.36458688625,"Myeloid cells"
"sample_2d_r2_s1-cell_10624",5403.82303819231,1225.97121935821,"Endothelial cells"
"sample_2d_r2_s1-cell_10625",6052.73100775194,1267.45064963884,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10626",8042.35108695652,1237.65374559917,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10627",9997.37961882536,1275.71881151595,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10628",4718.74648496647,1245.22702207393,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10629",4917.15355182166,1173.04313744221,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10630",9630.07808564232,1200.49342355892,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10631",6280.78272484417,1272.86335163446,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10632",9946.3775603392,1212.32808406594,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10633",9657.44397238449,1279.09014911807,"Endothelial cells"
"sample_2d_r2_s1-cell_10634",3925.8621154278,1259.46931469697,"Myeloid cells"
"sample_2d_r2_s1-cell_10635",4942.09561128527,1260.2499546375,"Endothelial cells"
"sample_2d_r2_s1-cell_10636",4383.17164179104,1261.21804521908,"Endothelial cells"
"sample_2d_r2_s1-cell_10637",5234.66220809122,1221.43070274059,"Pericytes"
"sample_2d_r2_s1-cell_10638",4440.87564711533,1183.20998669651,"Endothelial cells"
"sample_2d_r2_s1-cell_10639",5322.3843706348,1193.47671771103,"Myeloid cells"
"sample_2d_r2_s1-cell_10640",8467.57825128582,1263.50644707461,"Myeloid cells"
"sample_2d_r2_s1-cell_10641",4496.71853146853,1271.89158312396,"Endothelial cells"
"sample_2d_r2_s1-cell_10642",6449.97543859649,1267.61123715414,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10643",6208.16675900277,1247.01003678479,"Endothelial cells"
"sample_2d_r2_s1-cell_10644",9716.33542812255,1254.91312246442,"Endothelial cells"
"sample_2d_r2_s1-cell_10645",4689.85660091047,1220.21292099195,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10646",5180.15865539022,1146.13788105755,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10647",10543.1878413017,1180.3691993448,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10650",5850.75077688005,1217.93043726754,"Myeloid cells"
"sample_2d_r2_s1-cell_10651",5118.74383827195,1238.42818876884,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10652",6033.0580474934,1184.53486350233,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10653",4564.55720720721,1237.70009443247,"Endothelial cells"
"sample_2d_r2_s1-cell_10654",7665.26037467394,1159.32073546715,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10655",9262.46422150306,1226.05070232191,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10656",4243.77542567878,1206.17590319107,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10657",6550.06195121951,1228.48026582337,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10658",8482.45220469907,1220.55871794172,"Myeloid cells"
"sample_2d_r2_s1-cell_10659",5805.29648385247,1176.88022210457,"Myeloid cells"
"sample_2d_r2_s1-cell_10660",6654.6064200977,1194.83612543905,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10661",3970.57086614173,1223.6576385908,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10662",4992.12798103985,1202.62667788157,"Endothelial cells"
"sample_2d_r2_s1-cell_10663",6488.92205477232,1203.96479155545,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10664",10044.515171504,1194.38476298719,"Myeloid cells"
"sample_2d_r2_s1-cell_10665",3958.91065801668,1115.73698711756,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10666",6234.14392154714,1111.02418258681,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10668",9120.48629148629,1227.27334950572,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10669",4350.98068552775,1201.57437023166,"Endothelial cells"
"sample_2d_r2_s1-cell_10670",5615.45551819016,1181.65587289512,"Endothelial cells"
"sample_2d_r2_s1-cell_10671",7459.92234901197,1200.93681222457,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10672",8957.79546998867,1200.57497123452,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10673",4550.78422172514,1129.41088577922,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10674",9508.13674093491,1219.68948552737,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10676",4596.2388365424,1194.45254967346,"Endothelial cells"
"sample_2d_r2_s1-cell_10677",6293.12032932236,1192.68041040392,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10678",7574.85251073526,1163.62418972222,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10679",7093.16080196399,1208.62256313685,"Myeloid cells"
"sample_2d_r2_s1-cell_10680",4773.0036531723,1105.17343211818,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10682",9725.80726015557,1179.81366478761,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10683",7215.54766222726,1104.77535501467,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10684",6550.70953729934,1157.32568971614,"Endothelial cells"
"sample_2d_r2_s1-cell_10685",9179.93948521358,1172.04584352219,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10686",7119.58841073711,1180.5171409208,"Myeloid cells"
"sample_2d_r2_s1-cell_10687",9284.27462946818,1182.81968176173,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10689",4309.36160058737,1168.28394370024,"Endothelial cells"
"sample_2d_r2_s1-cell_10690",7686.36102403344,1173.27346560929,"Myeloid cells"
"sample_2d_r2_s1-cell_10691",7037.55115207373,1163.37344105098,"Myeloid cells"
"sample_2d_r2_s1-cell_10692",9531.61383333333,1162.89485118922,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10693",5090.8650023116,1177.50978692663,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10694",8135.43894952251,1174.25153058896,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10695",4051.88183192914,1151.79461312485,"Endothelial cells"
"sample_2d_r2_s1-cell_10696",6479.66011120264,1117.14692532432,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10697",3822.85884253819,1135.61431299886,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10698",6400.96,1162.73582026139,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10699",6670.76292906179,1139.79964295124,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10700",8233.09137803979,1156.74093372423,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10701",10152.8710924911,1154.27106324208,"Endothelial cells"
"sample_2d_r2_s1-cell_10702",4675.65242073693,1072.11709112067,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10703",5454.93053362804,1131.75318841689,"Endothelial cells"
"sample_2d_r2_s1-cell_10704",5348.72968244712,1041.32391899392,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10705",4224.4464028777,1135.90181521801,"Endothelial cells"
"sample_2d_r2_s1-cell_10706",4710.65035154137,1126.4390037041,"Endothelial cells"
"sample_2d_r2_s1-cell_10707",7946.20869356388,1071.01367155426,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10708",10073.2783679754,1127.81397205142,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10709",6916.9820971867,1149.49751615087,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10710",4995.21683937824,1122.46462320995,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10711",5402.44458653026,1137.54679151318,"Myeloid cells"
"sample_2d_r2_s1-cell_10712",4378.49600982198,1140.93291012109,"Endothelial cells"
"sample_2d_r2_s1-cell_10713",9268.74396186441,1106.58598254516,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10714",5868.43078074333,1100.14767184275,"Myeloid cells"
"sample_2d_r2_s1-cell_10715",7092.81924198251,1124.01307776149,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10716",9359.12871029335,1077.94417977801,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10717",4327.91589033804,1118.15701089111,"Endothelial cells"
"sample_2d_r2_s1-cell_10718",8556.32440403047,1101.7980898228,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10719",9024.98869948286,1115.71685885059,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10720",6285.65194462755,1125.17570418856,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10721",7339.37391806117,1125.35846688455,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10722",6962.07199278432,1042.18485567169,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10723",8243.57902495743,997.59137633353,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10724",8791.76858943773,1025.21535800724,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10725",5089.78605769231,1130.93185118922,"Endothelial cells"
"sample_2d_r2_s1-cell_10726",6599.58261138614,1120.07225960507,"Endothelial cells"
"sample_2d_r2_s1-cell_10727",10689.5790697674,1084.3934790962,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10728",5673.35858698067,1091.69779764557,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10729",10432.3473479007,1000.01929117875,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10730",4889.53862083247,1070.57871907078,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10731",9193.54734002192,1048.11252946256,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10733",5569.92774883466,1075.89090657722,"Endothelial cells"
"sample_2d_r2_s1-cell_10734",5626.09190056135,1084.19550395587,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10735",6705.2989634479,1106.09978626833,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10736",10144.3391304348,1116.23728597184,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10737",4191.07974928056,1007.65200631203,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10738",9654.06389833542,1092.01180017795,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10739",10609.9749693753,1045.03859884133,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10740",5052.94808839004,1101.8677596424,"Myeloid cells"
"sample_2d_r2_s1-cell_10741",8611.6656136334,887.91360919928,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10742",6092.58353176127,1034.20871385149,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10743",6428.98460591133,1086.2616541449,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10744",9516.62699044586,1030.85482093445,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10745",10456.6085271318,1088.77825846412,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10746",9573.0747883349,1093.11865739807,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10747",4532.38873572273,903.591956873883,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10748",7740.83507189174,1082.28304233667,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10749",5420.5184496124,1087.95064963884,"Myeloid cells"
"sample_2d_r2_s1-cell_10750",6554.39365195184,1083.55955093384,"Endothelial cells"
"sample_2d_r2_s1-cell_10751",6164.26765415088,1050.68942668584,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10752",10149.3802652675,1055.82334295428,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10753",4376.5839464883,1107.00300503538,"Endothelial cells"
"sample_2d_r2_s1-cell_10755",9810.13381461905,964.749200035429,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10756",4272.41074020319,1090.52942012972,"Endothelial cells"
"sample_2d_r2_s1-cell_10757",6338.24359390204,1068.55918657683,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10758",7873.29777832331,916.926574195648,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10759",5109.55541666667,1085.89976785589,"Endothelial cells"
"sample_2d_r2_s1-cell_10760",5499.10150486869,1078.92203265869,"Endothelial cells"
"sample_2d_r2_s1-cell_10762",4412.65294924554,1072.72173459114,"Endothelial cells"
"sample_2d_r2_s1-cell_10763",8640.74121996303,1067.29716747594,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10764",4079.07261875155,1066.03170818997,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10765",10104.7904979966,1080.08220894538,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10766",6387.65653220951,1061.3767789436,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10767",6635.62866085401,1065.3972714888,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10768",3861.11544744963,1052.40139647875,"Pericytes"
"sample_2d_r2_s1-cell_10769",8334.17562076749,1048.20952237057,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10770",6291.82498819084,1036.91858949815,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10771",6682.5897723031,1059.45069217467,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10772",8855.90531299316,1076.83270600248,"Myeloid cells"
"sample_2d_r2_s1-cell_10773",9003.71241354205,1066.70821631482,"Myeloid cells"
"sample_2d_r2_s1-cell_10774",9630.33619344774,1042.2563831705,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10775",7098.83394833948,1072.12216484236,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10776",4354.40445682451,1067.06882890511,"Endothelial cells"
"sample_2d_r2_s1-cell_10777",6051.78935683531,894.960282297947,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10778",6775.81462528887,928.371426956808,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10779",9077.35709130278,1037.71361769951,"Myeloid cells"
"sample_2d_r2_s1-cell_10780",4988.45865120537,1050.34409562011,"Endothelial cells"
"sample_2d_r2_s1-cell_10781",8065.73832442068,1048.45809896106,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10782",5160.16728587208,929.424669243246,"Myeloid cells"
"sample_2d_r2_s1-cell_10783",5058.40317688378,969.6558055315,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10784",4315.5394665215,1030.96175048155,"Endothelial cells"
"sample_2d_r2_s1-cell_10785",6700.88292682927,1013.19843074788,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10786",8956.06876680753,1023.52773094335,"Endothelial cells"
"sample_2d_r2_s1-cell_10787",8956.01492537313,1053.8617019355,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10788",5433.00998128509,1034.24381313558,"Myeloid cells"
"sample_2d_r2_s1-cell_10789",6447.95079787234,1050.43956395519,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10790",5464.83109726881,973.464877063685,"Myeloid cells"
"sample_2d_r2_s1-cell_10791",4853.28666666667,1040.67685118923,"Endothelial cells"
"sample_2d_r2_s1-cell_10793",5783.45876336588,986.335930687132,"Lymphoid cells"
"sample_2d_r2_s1-cell_10795",5547.60220338983,900.344224070581,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10797",3973.2343830666,1017.45633492696,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10799",3926.40805785124,1030.23422722228,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10800",6463.63451672481,1014.338751456,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10801",4432.24523693209,1010.37087170705,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10802",7091.89381933439,1030.80682477613,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10803",8439.4941880944,1016.56692515893,"Endothelial cells"
"sample_2d_r2_s1-cell_10804",4374.38236357065,1015.84843051702,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10805",6564.77498388137,997.42300205963,"Endothelial cells"
"sample_2d_r2_s1-cell_10806",4960.09939759036,1017.12432106875,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10807",5689.73696919724,894.630006263138,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10808",6507.09765940274,984.849103005206,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10810",9686.88180764774,1000.97481179178,"Endothelial cells"
"sample_2d_r2_s1-cell_10811",6269.07637540453,1000.59115539635,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10812",9311.42378497791,1009.10265384018,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10813",4116.82914847162,1012.06056297962,"Endothelial cells"
"sample_2d_r2_s1-cell_10814",8032.84621451104,971.365237098795,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10815",9441.2134041477,948.299188063276,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10816",4840.34053460271,944.296531404041,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10817",4417.63640891545,850.893285008176,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10818",4785.41360636317,982.449151070767,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10819",7137.01557093426,1009.80575545681,"Endothelial cells"
"sample_2d_r2_s1-cell_10820",4919.897418706,965.473445222076,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10821",4271.98461538462,979.910081958456,"Endothelial cells"
"sample_2d_r2_s1-cell_10822",4714.93279569892,1003.16451247955,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10823",6619.29900693783,879.702566057949,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10824",6329.90267762825,867.137533685895,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10825",4743.82467532467,1001.94278192516,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10826",9152.35163186195,970.910833932758,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10827",3945.28689671962,922.038586932638,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10828",6128.11508341845,980.152969677478,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10829",10154.3481421648,968.377152750887,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10830",5594.00565709312,960.849801580869,"Endothelial cells"
"sample_2d_r2_s1-cell_10831",6372.33537946429,986.763212796366,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10832",4657.01180114483,866.631045496448,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10833",5378.83119252664,842.799574879198,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10834",6420.08195121951,988.892460945321,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10835",7250.86859433912,896.29687561703,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10836",8076.99971342599,914.648784130906,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10837",4330.51350557839,968.378166515122,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10838",4600.54229432213,979.510153622596,"Endothelial cells"
"sample_2d_r2_s1-cell_10839",9622.21449026346,949.811375816946,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10840",6869.31462060456,976.839022688298,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10841",7425.22816590631,851.604881722666,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10842",8991.43123354264,952.447229961763,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10843",9037.47870528109,967.88998577185,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10844",3821.8619055143,934.293397247053,"Endothelial cells"
"sample_2d_r2_s1-cell_10845",4109.40639269406,973.653959256197,"Myeloid cells"
"sample_2d_r2_s1-cell_10846",4886.60038697928,895.160356766282,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10847",8453.32025547445,977.184497174625,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10848",3972.11748053786,964.71622840083,"Endothelial cells"
"sample_2d_r2_s1-cell_10849",4091.00962775845,850.90475643683,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10851",4960.1798997626,946.145455779042,"Endothelial cells"
"sample_2d_r2_s1-cell_10852",9740.26507856057,944.241443181116,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10853",6234.52731806847,949.263357650347,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10854",8462.09034343631,830.121302007105,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10856",4141.46172778735,937.143166719616,"Myeloid cells"
"sample_2d_r2_s1-cell_10857",9654.48009081383,921.875991950667,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10858",4722.9706068268,949.064942213245,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10859",10374.56069869,954.324100097521,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10860",4364.22148800783,922.323468908267,"Endothelial cells"
"sample_2d_r2_s1-cell_10861",8978.61762711864,868.495224070586,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10862",9308.61141120864,893.964548690918,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10863",5886.47632890365,934.630023946698,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10864",3870.74072110286,917.594443978196,"Endothelial cells"
"sample_2d_r2_s1-cell_10865",10636.672766196,836.67533837002,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10866",10690.8947030498,915.983335940429,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10867",6474.24727617243,945.192284633089,"Endothelial cells"
"sample_2d_r2_s1-cell_10868",6434.57714285714,954.640116495346,"Endothelial cells"
"sample_2d_r2_s1-cell_10869",6177.51813236627,904.992209303458,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10870",6285.63592592593,920.397221559597,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10871",8171.69887118194,927.446891029867,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10872",4250.98488664987,931.937539686285,"Endothelial cells"
"sample_2d_r2_s1-cell_10873",6145.73840267814,934.642169218878,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10874",6422.980625,936.074976189226,"Endothelial cells"
"sample_2d_r2_s1-cell_10875",7121.73447697184,837.35308464065,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10876",4594.25479094077,925.234290213615,"Endothelial cells"
"sample_2d_r2_s1-cell_10877",9367.6706372841,921.726952439971,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10878",9925.21811100292,931.81176842389,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10879",10391.4158268202,825.368461637601,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10880",4090.52519893899,931.983818474815,"Myeloid cells"
"sample_2d_r2_s1-cell_10881",7974.33191489362,895.318700052023,"Myeloid cells"
"sample_2d_r2_s1-cell_10882",6536.45962039449,924.749184646611,"Endothelial cells"
"sample_2d_r2_s1-cell_10883",9213.9244451201,914.260438905858,"Myeloid cells"
"sample_2d_r2_s1-cell_10884",9149.9706122449,822.623619896709,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10885",9117.65237020316,919.086648028955,"Endothelial cells"
"sample_2d_r2_s1-cell_10886",7686.46367084914,899.178911300114,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10887",5979.66934677932,836.812125105822,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10888",5810.88227069351,904.756347833521,"Endothelial cells"
"sample_2d_r2_s1-cell_10889",8168.64950223138,830.624273091045,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10890",4985.26021798365,908.236142742357,"Endothelial cells"
"sample_2d_r2_s1-cell_10891",6254.60416666667,864.671732141611,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10892",4798.02503477052,907.180773303273,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10893",6209.58159681573,861.160082282648,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10894",10434.1291774892,880.692435604808,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10895",4461.55397727273,907.946197780133,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10896",6416.33134179736,894.546096894977,"Endothelial cells"
"sample_2d_r2_s1-cell_10897",4288.84055002926,900.184177110816,"Pericytes"
"sample_2d_r2_s1-cell_10898",6495.37598068799,876.207907314758,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10899",6695.66312997347,896.383906892148,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10900",4749.40928882438,898.683411421451,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10901",9564.02144012945,898.670443422237,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10902",10227.1657647908,871.465148447522,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10904",7804.10741301059,880.640285379846,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10905",4339.04801670146,880.756433652692,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10906",5111.85414235706,875.506831741539,"Myeloid cells"
"sample_2d_r2_s1-cell_10907",5622.98540145985,859.810379169761,"Endothelial cells"
"sample_2d_r2_s1-cell_10908",4159.70491803279,881.541379877748,"Myeloid cells"
"sample_2d_r2_s1-cell_10909",5315.74592198582,814.9894753027,"Endothelial cells"
"sample_2d_r2_s1-cell_10910",10089.7073838414,791.073601707129,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10911",5829.831875,873.044351189223,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10912",5880.54296004116,835.69291704414,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10913",6983.66617647059,881.837733542165,"Endothelial cells"
"sample_2d_r2_s1-cell_10914",7782.25423728813,852.114690172275,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10915",8209.10992148465,869.784117427625,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10916",3919.91936758893,873.441436169462,"Endothelial cells"
"sample_2d_r2_s1-cell_10917",6975.26213306665,768.760604351177,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10918",6537.8897515528,875.396292183017,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10919",9206.30323989807,861.731514458246,"Endothelial cells"
"sample_2d_r2_s1-cell_10920",4490.30008019246,816.559417348006,"Endothelial cells"
"sample_2d_r2_s1-cell_10921",4968.78448398577,840.56468037072,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10922",8239.21285475793,847.255265212596,"Cardiomyocytes"
